id,vin,price,miles,stock_no,year,make,model,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,engine_block,seller_name,street,city,state,zip
dadb1be9-a850,WBSJF0C50JB284061,92950,17726,84970X,2018,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,prestige imports,14780 Biscayne Blvd,Miami,FL,33181
060745a3-8075,3C6TR5EJ7HG569458,,40188,P12397B,2017,RAM,Ram 2500 Pickup,Power Wagon,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,davenport used car superstore,4618 North Brady Street,Davenport,IA,52806
cdf00369-95c1,WBAKA8C59ACY35846,12950,82054,1092,2010,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,all in auto group,938 Hamner Avenue,Norco,CA,92860
65845d3f-e1a8,5LMJJ2J54CEL08523,15800,116826,79-21,2012,Lincoln,Navigator,Base,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,x auto llc,10473 66th Street N,Pinellas Park,FL,33782
f1028bfa-abb1,3C6UR5DJ2KG693666,47623,21383,89554,2019,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,green dodge kia subaru nissan,3801 Wabash Avenue,Springfield,IL,62711
98454948-013b,1FTWW33R48ED72248,,152908,21250A,2008,Ford,F-350 Super Duty,FX4,Pickup,Truck,4WD,Manual,Diesel,6.4,V,scott evans nissan,725 Bankhead Hwy,Carrollton,GA,30117
ac8c423b-5cc8,ML32F4FJXKHF02751,12855,18967,15339A,2019,Mitsubishi,Mirage G4,SE,Sedan,Car,FWD,Automatic,Unleaded,1.2,I,bell road mitsubishi,1901 E Bell Rd,Phoenix,AZ,85022
1fb19039-f18b,MAJ3P1TE8JC228128,16673,23473,299984A,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,jeff wyler chevrolet of columbus,5885 Gender Rd Rte 33,Canal Winchester,OH,43110
951768be-bfae,WBY1Z4C53GV508046,24000,39145,SA11077,2016,BMW,i3,Mega World,Hatchback,Car,RWD,Automatic,Electric / Premium Unleaded,0.6,I,darrell waltrip honda,1430 Murfreesboro Road,Franklin,TN,37067
e3e7591a-df2d,1GNCS13W912124309,7900,32175,2001CHEVYBLAZERLT,2001,Chevrolet,Blazer,LT,SUV,Truck,RWD,Automatic,Unleaded,4.3,V,707 truck sales,Call,San Antonio,TX,78233
07f59273-f89f,5YMGY0C56CLK27413,40977,55043,7413,2012,BMW,X5,M,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,kelly motorcars,2880 Bergey Road Q,Hatfield,PA,19440
a800653c-bb89,WBAYE8C56ED134602,22234,94929,2100978A,2014,BMW,7 Series,750Li,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,chapman value center scottsdale,7100 East Mcdowell Road,Scottsdale,AZ,85257
89755379-321f,ZAMFE39A770030501,19799,40824,G00972,2007,Maserati,Quattroporte,Executive GT,Sedan,Car,RWD,Automatic,Premium Unleaded,4.2,V,hawk ford of oak lawn,6100 W. 95th Street,Oak Lawn,IL,60453
828a18ba-cd46,KL8CB6S97FC752977,8995,74517,P11275,2015,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,kearny mesa chrysler dodge jeep ram,8010 Balboa Avenue,San Diego,CA,92111
5c125a49-1fda,1FMJU1H5XAEB68453,11495,114990,GLB68453TX,2010,Ford,Expedition,Eddie Bauer,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,tx auto group,5803 Richmond Avenue,Houston,TX,77057
e56c4f43-c881,WDDUG8FB1HA313543,63393,37482,UM1875,2017,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,astorg motor company,2908 7th Street,Parkersburg,WV,26102
1b738714-c629,3C6UR5CJ3GG118534,32472,94291,P0333,2016,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,winnie dodge chrysler jeep ram,125 State Highway 124,Winnie,TX,77665
36c49b7a-0c94,3C6UR5DJ2KG610804,46998,23612,J21305,2019,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,key ford of york,422 1,York,ME,3909
a751d466-878f,WP1AB2AY5LDA28113,86898,7291,P20A28113NL,2020,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,downtown automotive,1900 South Figueroa Street,Los Angeles,CA,90007
5518e345-9ba9,3C63R3CJ8HG707306,39988,62012,21098B,2017,RAM,Ram 3500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,mercedes-benz of bowling green,325 Three Springs Road,Bowling Green,KY,42104
d1f53be0-67f7,3C6UR5FJ2EG302744,32000,196138,P1865C,2014,RAM,Ram 2500 Pickup,Power Wagon Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,gabriel/jordan buick gmc,1500 N Hwy 259,Kilgore,TX,75662
b0d4dce6-8809,KL79MPSL7MB016361,25524,9981,MG21307A,2021,Chevrolet,Trailblazer,LT,SUV,Truck,FWD,Automatic,Unleaded,1.3,I,darrell waltrip honda,1430 Murfreesboro Road,Franklin,TN,37067
f64f6ad0-0560,5UXZV8C57D0C15767,15000,121752,P12704C,2013,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,pilson auto center of charleston,1506 18Th Street,Charleston,IL,61920
cb743f11-3bb1,WDDJK7DA0JF052128,77987,35902,P52128,2018,Mercedes-Benz,SL Roadster,SL550,Roadster,Car,RWD,Automatic,Premium Unleaded,4.7,V,hendrick dodge cary,81 Mackenan Drive,Cary,NC,27511
d74b7367-24e4,3B7KF23ZX1G748815,,115834,96954,2001,Dodge,Ram Pickup,SLT,Pickup,Truck,4WD,Manual,Unleaded,5.9,V,brandl auto connection,559 Highway 10 South,Saint Cloud,MN,56304
1b4ebc72-bf8c,MAJ3S2GE2KC274697,18397,27825,K8848,2019,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,paramount kia of hickory,1205 S Center St,Hickory,NC,28602
e0168f98-8ddb,WDCYC7DH4JX285310,126149,33767,44499MP,2018,Mercedes-Benz,G-Class,AMG G63,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,ganley toyota,1395 East Market Street,Akron,OH,44305
ad9b3266-d263,1FMFU18L53LA88299,,217245,CGB0015B,2003,Ford,Expedition,Eddie Bauer,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,sheehy infiniti of chantilly,4145 Auto Park Circle,Chantilly,VA,20151
a24e6271-bdc9,1GNDT33SX92131212,,122022,21B10081B,2009,Chevrolet,TrailBlazer,3LT,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,seelye ford,3820 Stadium Drive,Kalamazoo,MI,49008
c5ccb652-65cb,1GCWGFBA3D1156810,13499,169440,156810,2013,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,signalauto,14064 Foothill Boulevard Sylmar,Los Angeles,CA,91342
267978b8-cd35,ZC2FP1107KB203902,7995,75935,1,1989,Chrysler,Turbo,Turbo,Convertible,,FWD,Automatic,,2.2,,d & d auto sales of onsted,271 S Main St,Onsted,MI,49265
11183c3a-b9e1,WDDNG9EBXDA507204,20095,52305,,2013,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,direct auto sales llc,18076 Territorial Road,Maple Grove,MN,55369
c522484a-f800,MAJ3P1TE0JC168443,17595,47664,1030233243,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,drivetime automotive group inc,502 Cobb Pkwy Se,Marietta,GA,30060
f3b027e3-aca9,3C6TR5EJ3HG692464,47995,67428,A1909,2017,RAM,Ram 2500 Pickup,Power Wagon,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,auto express alfa romeo fiat of erie,9030 Peach Street,Waterford,PA,16441
a037f5fd-b9cb,WDCYC3HF0FX242057,,79916,590,2015,Mercedes-Benz,G-Class,G550,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,paragon automotive,5048 Boulevard,Virginia Beach,VA,23462
82bd61ab-0279,1FMJU1F56EEF24289,,103958,EF24289S,2014,Ford,Expedition,XL,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,stanley ford sweetwater,603 Sw Georgia Ave.,Sweetwater,TX,79556
c68d1af4-f036,1FTWW33F72EA22299,26999,153475,5584,2002,Ford,F-350 Super Duty,XLT,Pickup,Truck,4WD,Automatic,Diesel,7.3,V,cypress auto center,1160 Grass Valley Highway,Auburn,CA,95603
b9a80dc0-ca9d,5UXFG8C56DL591997,18980,95290,20098B,2013,BMW,X6,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,sakelaris ford of california,108 Buchanan,California,MO,65018
2da07b42-fca9,5UXJU4C04M9F40563,86252,3328,P33180,2021,BMW,X5,M50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,hendrick toyota concord,7670 Bruton Smith Blvd,Concord,NC,28027
49e6a7dc-ea4b,1GCPTCE18H1320097,36599,36456,DG3215,2017,Chevrolet,Colorado,LT,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,haselwood chevrolet buick gmc,501 W Hills Blvd,Bremerton,WA,98312
6616d5fb-2389,1GCZGTCA4B1183652,15995,133000,6626,2011,Chevrolet,Express Cargo,Base,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,manassas auto truck,7216 Centreville Rd,Manassas,VA,20111
1a7d68b0-dcca,1FMJU1H50CEF09958,,153238,R-F09958,2012,Ford,Expedition,King Ranch,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,bas motors,6535 Bissonnet St,Houston,TX,77074
a50f47c9-5e8a,3GNDA23D16S605520,7095,,T0634,2006,Chevrolet,HHR,LT,Mini Mpv,Car,FWD,Manual,Unleaded,2.2,I,carhop auto sales & finance,945 South Memorial Drive,Tulsa,OK,74112
0815d8d1-267d,1GCWGBFP7L1131981,31500,26444,P14971,2020,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,bachman hyundai,630 Broadway Street,Jeffersonville,IN,47130
82adb413-bef4,3C6MR5AJ2KG673695,41995,22167,10916,2019,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,prestige auto sales,N8890 Highway 57,Brillion,WI,54110
7a35bd87-ebed,WBA6B4C54DDG67994,22950,103850,11113,2013,BMW,6 Series,650i,Coupe,Car,4WD,Automatic,Premium Unleaded,4.4,V,"the autothority in evansville, in",4017 East Eichel Avenue,Evansville,IN,47715
b2061b9b-b310,WDDUG7JB7FA069055,64999,40550,,2015,Mercedes-Benz,S-Class,S63 AMG®,Sedan,Car,4WD,Automatic,Premium Unleaded,5.5,V,exotic car trader | car marketplace | sell your car,1205 Northeast 9Th Avenue,Fort Lauderdale,FL,33304
9217f0a4-790e,WP0AE2A7XKL123352,96915,8900,L008173G,2019,Porsche,Panamera,4 E-Hybrid,Hatchback,Car,4WD,Manual,Electric / Premium Unleaded,2.9,V,aston martin denver,1850 Lucent Court,Highlands Ranch,CO,80129
6105fa39-e2ec,JTHBN30F320079102,6995,192336,25977,2002,Lexus,LS,430,Sedan,Car,RWD,Automatic,Premium Unleaded,4.3,V,del sol auto sales,13304 Highway 99,Everett,WA,98204
a9df6d5f-7629,1FTWF30518EA26983,,125657,26983,2008,Ford,F-350 Super Duty,XL,Pickup,Truck,RWD,Manual,Unleaded,5.4,V,a express auto sales inc,40081 Highway 19 North,Tarpon Springs,FL,34689
af307749-1b03,WBY7Z8C5XJVB86999,26561,28750,1BA1221,2018,BMW,i3,s,Hatchback,Car,RWD,Automatic,Electric / Premium Unleaded,0.6,I,schomp automotive group,1045 S State St,Salt Lake City,UT,84111
60b4e04a-42f8,3C6UR5CJ4LG104698,49399,16168,D61352,2020,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,jim glover chrysler dodge jeep ram fiat,10505 N Owasso Expy,Owasso,OK,74055
70c49501-3198,WBY7Z8C54JVB86772,27898,29421,BB7351,2018,BMW,i3,s,Hatchback,Car,RWD,Automatic,Electric / Premium Unleaded,0.6,I,herb chambers dodge portal,107 Andover Street,Danvers,MA,1923
60abaa1c-cbe8,2G1WF52E259316018,,136097,105595,2005,Chevrolet,Impala,Base,Sedan,Car,FWD,Automatic,Unleaded,3.4,V,in line auto sales inc.,3930 Green Boulevard,Naples,FL,34116
e36a4641-8e61,ZARFAEAVXH7551642,69999,31234,100AR,2017,Alfa Romeo,Giulia,Quadrifoglio,Sedan,Car,RWD,Automatic,Premium Unleaded,2.9,V,classic connections,3112 South Memorial Drive,Greenville,NC,27834
3a945cbb-7765,MAJ3P1TE0JC178258,19245,29415,AP52110,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,capital ford inc,4900 Capital Blvd.,Raleigh,NC,27616
19afa96a-0590,1FD9X4HN0MEC42320,,,20-7473,2021,Ford,F-450 Super Duty Chassis Cab,XL,Chassis Cab,Truck,4WD,Automatic,Unleaded,7.3,V,bob thomas ford commercial vehicle center,320 West Coliseum Blvd,Fort Wayne,IN,46805
72c13255-1c09,3C6UR4HJ7JG356106,37250,13079,P18304,2018,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,RWD,Automatic,Unleaded,6.4,V,diamond valley honda,300 Carriage Cir,Hemet,CA,92545
06eab98d-b468,WP0AB29847U781384,33700,27569,3110,2007,Porsche,Cayman,S,Coupe,Car,RWD,Manual,Premium Unleaded,3.4,H,vip auto inc.,5104 Park Dr 104,Fredericksburg,VA,22408
61397e17-ca69,WDDUG8FB1HA337793,53699,53464,,2017,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,vroom,2103 Citywest Boulevard Suite #1100,Houston,TX,77042
51dc3f28-03d5,WBA7F0C57JGM23684,54999,32311,LJGM23684,2018,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,beverly hills bmw,5070 Wilshire Blvd,Los Angeles,CA,90036
018da6ec-dc39,WP1AB2AY4KDA65619,89991,7650,3044639,2019,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,sloane automotive group,527 North Easton Road,Glenside,PA,19038
8151fc81-72e5,JTHFN48Y769008337,10995,162016,SE03220,2006,Lexus,SC,430,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,deluxe auto dealer,8122 Bolsa Ave,Midway City,CA,92655
9c5cfd2f-aff9,5UXKR6C37H0U13468,42900,31244,MU447,2017,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,mcgovern chrysler jeep dodge ram,777 Washington St,Newton,MA,2460
3022a23b-5f88,1GAZGPFF6G1232591,17995,80000,232591,2016,Chevrolet,Express,Base,Passenger Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,corner auto sales,103 Terrace Ave,Coldwater,OH,45828
cbca456a-b8ff,2G1WF52E649263791,,120606,1221C,2004,Chevrolet,Impala,Base,Sedan,Car,FWD,Automatic,Unleaded,3.4,V,dan cummins chevrolet buick of georgetown,1470 Cherry Blossom Way,Georgetown,KY,40324
0943d2e2-42a7,1G8AL55F67Z174547,2400,132208,,2007,Saturn,ION,3,Sedan,Car,FWD,Automatic,Unleaded,2.2,I,barrett's automart,644 W East Church Street,Angier,NC,27501
0ab258e7-f62a,MAJ3S2GE7KC269821,22897,7192,269821,2019,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,forest chrysler dodge jeep,1126 Highway 35 North,Forest,MS,39074
de00ff5f-0e36,3C6UR5DJ8KG688911,,55076,19380,2019,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,hayes of baldwin,3656 Highway 365,Alto,GA,30510
1513b041-a092,3C6UR5CJ6JG345112,40124,37235,5690292C,2018,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,jeff wyler chrysler jeep dodge of lawrenceburg,875 E Eads Pkwy,Lawrenceburg,IN,47025
cee36bba-b438,WBA7U2C00LGJ59393,81411,22100,MB1442A,2020,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,rick hendrick chevrolet norfolk,6252 E. Virginia Beach Blvd,Norfolk,VA,23502
dfacc377-9108,WBSJF0C51KB284684,91395,20950,E8094,2019,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,"d-patrick, inc.",200 N. Green River Rd.,Evansville,IN,47715
7012446f-54ee,1C4SDJGJ2JC474677,59281,28259,GAC9900,2018,Dodge,Durango,SRT,SUV,Truck,4WD,Automatic,Premium Unleaded,6.4,V,capital ford rocky mount,2012 Stone Rose Dr,Rocky Mount,NC,27804
af4434ab-bcae,5LMFU27525LJ18383,9295,126654,JJJ18383,2005,Lincoln,Navigator,Luxury,SUV,Truck,RWD,Automatic,Premium Unleaded,5.4,V,o bros motors,450 Cobb Pkwy North,Marietta,GA,30062
08d9eaf3-50df,1GNDT13S552121945,,166285,5L681A,2005,Chevrolet,TrailBlazer,LT,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,sid dillon chevrolet - fremont,2500 East 23rd Street,Fremont,NE,68025
fa059d68-dbb9,WDDNG71X37A054084,12498,139466,U054084,2007,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,5.5,V,mercedes-benz of the woodlands,16917 Interstate 45 South,The Woodlands,TX,77385
b5cd6dc5-c845,ML32A3HJ5KH014312,11795,35994,CP4349,2019,Mitsubishi,Mirage,ES,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,andy mohr nissan,4302 Lafayette Rd,Indianapolis,IN,46254
cf8ffff3-571d,KL8CB6S94FC750748,7999,94400,20024B,2015,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,ramey ford princeton,498 Courthouse Rd.,Princeton,WV,24740
116ea5b4-c318,WDDLJ9BB5DA083055,24992,72583,A083055,2013,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,penskecars.com,2555 Telegraph Road,Bloomfield,MI,48302
f0c043bc-c91e,1FMNU40L2YEA74705,,257894,7949A,2000,Ford,Excursion,XLT,SUV,Truck,RWD,Automatic,Unleaded,5.4,V,auto boutique,16800 Feather Craft Lane,Houston,TX,77058
c54e0aba-dbd9,5UXJU2C5XKLN64797,65813,53997,B0558,2019,BMW,X5,50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,sewell family of companies,4400 Parks Legado Rd,Odessa,TX,79765
f6a0fee3-7eee,ML32F3FJ7JHF04403,11998,14757,C34379,2018,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,mcgrath chrysler jeep dodge ram,4610 Center Point Rd Ne,Cedar Rapids,IA,52402
3944e66a-c62b,3C6UR5FJ1FG502127,41300,93713,FG502127DW,2015,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,anderson automotive group,9101 Glenwood Avenue,Raleigh,NC,27617
a08a3b84-bb25,3C6UR5JJ2HG611755,29995,132499,R611755,2017,RAM,Ram 2500 Pickup,Big Horn/Lone Star,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,best deal auto sales - import,2541 Goshen Rd,Fort Wayne,IN,46808
56470f93-746f,4JGDF7DE8JB083645,58890,44298,ST1222,2018,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,delaney nissan of state college,3280 W College Ave,State College,PA,16801
ccd32160-8852,1G8AL55F06Z170198,1795,160000,,2006,Saturn,ION,3,Sedan,Car,FWD,Automatic,Unleaded,2.2,I,rj motors,511 West Route 34,Plano,IL,60545
e5816279-4fe1,JTHFN48Y469004603,12295,173901,112256,2006,Lexus,SC,430,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,taz auto group,3590 North Carolina 87 S,Sanford,NC,27332
7e965e01-aaf2,WBSFV9C54FD594609,44811,63162,PSB4597,2015,BMW,M5 Sedan,Base,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,hendrick acura,6824 E Independence Blvd,Charlotte,NC,28227
a48d67ac-8b8f,WP1AB2AY4KDA62641,87888,10241,SKDA62641,2019,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,momentum volkswagen,2405 Richmond Ave,Houston,TX,77098
c4d30c14-3012,WDDXJ8FB2GA013894,66995,32946,GA013894,2016,Mercedes-Benz,S-Class,S550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,mercedes-benz of delray,1001 Linton Boulevard,Delray Beach,FL,33444
213d5d8c-cbb0,WDDNG76XX7A091092,16999,119972,91589A,2007,Mercedes-Benz,S-Class,S600,Sedan,Car,RWD,Automatic,Premium Unleaded,5.5,V,crown honda,7671 U.s. Hwy. 19 N,Pinellas Park,FL,33781
ac6367f3-6513,3C6UR5DJ7GG173325,31833,118393,1H5530D,2016,RAM,Ram 2500 Pickup,Big Horn/Lone Star,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,darcars volkswagen,12511 Prosperity Drive,Silver Spring,MD,20904
a2f5eb55-ab9b,WUASUAFG1CN003037,87888,19340,3655,2012,Audi,R8,Base,Convertible,Car,4WD,Automatic,Premium Unleaded,4.2,V,oc autosource-costa mesa,3060 Bristol St,Costa Mesa,CA,92626
2bc594b6-47bb,ZFF82WNA8L0249623,350995,1189,FM249623,2020,Ferrari,488,GTC4Lusso,Coupe,Car,4WD,Automatic,Premium Unleaded,6.3,V,new country motor car group,992 New Loudon Rd,Latham,NY,12110
8e5dac3a-8b85,ZFBNFYC14LP846427,22991,7398,P10618A,2020,FIAT,500X,Sport,Crossover,Truck,4WD,Automatic,Unleaded,1.3,I,palmer dodge chrysler jeep ram,11460 Alpharetta Hwy,Roswell,GA,30076
dcc067e5-febb,MAJ3P1TE0JC166546,,11223,P5513,2018,Ford,Ecosport,SE,SUV,Truck,FWD,Automatic,Unleaded,1,I,"mathews lincoln sandusky, inc.",610 East Perkins Avenue,Sandusky,OH,44870
000eb1e7-50a4,WP1AB2A24CLA40688,21687,111173,CLA40688,2012,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,4.8,V,audi south orlando,4725 Vineland Rd,Orlando,FL,32811
fb0c1cc3-e6e1,4JGBF7BEXAA611220,13995,136973,3M1220,2010,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,j & s autohaus six,1853 Burlington Mount Holly Rd,Mount Holly,NJ,8060
9b244ef7-d67f,1FMJK2A56AEA71580,,211713,JP121142A,2010,Ford,Expedition,Limited,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,fitzgerald chevrolet,114 Baughmans Lane,Frederick,MD,21702
38d84784-f073,5UXKR6C51J0U15238,52977,42302,PN5671,2018,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,hendrick lexus charlotte,6025 E Independence Blvd,Charlotte,NC,28212
4eea53a9-a2dc,1FDXE4FS0HDC26362,79900,10300,,2017,Ford,E-Series Cutaway,Base,Cutaway,Truck,RWD,Automatic,Unleaded,6.8,V,417 coachworks,1551 West Skyline Avenue,Ozark,MO,65721
f7602431-546f,WDCYC7DF4GX244828,109900,23796,,2016,Mercedes-Benz,G-Class,AMG® G63,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,marshall goldman beverly hills,8825 Wilshire Boulevard,Beverly Hills,CA,90211
80475314-7ec9,WBA7F2C55GG418424,36800,59128,005009EB,2016,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,darcars volkswagen,12511 Prosperity Drive,Silver Spring,MD,20904
d5423bb7-929e,1GNDS13S952137407,5998,143948,52137407,2005,Chevrolet,TrailBlazer,LS,SUV,Truck,RWD,Automatic,Unleaded,4.2,I,autonation ford margate,5401 West Copans Road,Margate,FL,33063
1063ec97-92c2,3C63R3HJXKG613296,51995,19898,P10235,2019,RAM,Ram 3500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,power mazda,3230 Market St,Salem,OR,97301
0dbb8cb8-74ef,3GNBABFW4BS584340,9995,95963,584340,2011,Chevrolet,HHR,LT,Mini Mpv,Car,FWD,Automatic,E85 / Unleaded,2.2,I,auto action az,1909 West Van Buren Street,Phoenix,AZ,85006
7d255ed0-9257,3C6MR5AJ5MG512065,42850,900,C8208,2021,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,karl malone chrysler dodge jeep ram,46 East 200 South,Heber,UT,84032
4e2660a9-33ea,1D7KS28C46J244899,25984,93179,KU244899,2006,Dodge,Ram Pickup,SLT,Pickup,Truck,4WD,Manual,Diesel,5.9,I,mileone autogroup,9808 Reisterstown Rd,Owings Mills,MD,21117
8a74a788-3811,WBA7F2C59GG416238,40500,46897,GG416238,2016,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,nalley toyota union city,4115 Jonesboro Road,Union City,GA,30291
3bc8a1fa-9d5a,1GNDT13S442205950,7999,129189,M1101B,2004,Chevrolet,TrailBlazer,LT,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,"fairway lincoln, inc.",555 W. Meadows,Freeport,IL,61032
87685f33-b180,WDDJK7DA5LF058672,94900,9914,M32172R,2020,Mercedes-Benz,SL Roadster,SL550,Roadster,Car,RWD,Automatic,Premium Unleaded,4.7,V,hoehn acura,5556 Paseo Del Norte,Carlsbad,CA,92008
baae890b-7d05,1G1AS58HX97259789,4812,96676,CPT4490,2009,Chevrolet,Cobalt,LS,Sedan,Car,FWD,Manual,Unleaded,2.2,I,heiser automotive group,1700 W Silver Spring Dr,Glendale,WI,53209
b69d1a17-fa7c,1GCSGAFX4D1176340,8900,168413,,2013,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,primerides auto,2929 South Avenue,Garland,TX,75041
472df0d3-2016,KL79MPSL9MB004101,27650,3079,M65852A,2021,Chevrolet,Trailblazer,LT,SUV,Truck,FWD,Automatic,Unleaded,1.3,I,rick hendrick chevrolet duluth,3277 Satellite Blvd. Nw,Duluth,GA,30096
4a9cc982-05b6,1GNDS13S452197465,4911,160000,P30038A,2005,Chevrolet,TrailBlazer,LS,SUV,Truck,RWD,Automatic,Unleaded,4.2,I,serra kia of jackson,175 Stonebridge Blvd.,Jackson,TN,38305
7641427d-f3dd,3C6UR5DJ8KG610824,45995,24985,M24966,2019,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,don bessette hyundai,1715 North Broadway,Minot,ND,58703
089a9ecc-901a,WDDNG7DB9DA537025,29590,61801,2000852785,2013,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,4.7,V,carvana kansas city,1123 Cantrell Sansom Rd,Blue Mound,TX,76131
19cf04ce-c78c,1G1AK52F957521626,5400,81727,P2166B,2005,Chevrolet,Cobalt,LS,Sedan,Car,FWD,Manual,Unleaded,2.2,I,stevens point volkswagen,3733 Stanley Street,Stevens Point,WI,54481
